respondent_id,xyz_vaccine,seasonal_vaccine
48996,0.06211062,0.20669566
48997,0.03353201,0.72260284
48998,0.011751299,0.11939599
48999,0.15463863,0.47826034
49000,0.41316032,0.98921573
49001,0.83776367,0.9389571
49002,0.2231707,0.990473
49003,0.00056409027,0.029984806
49004,0.16539212,0.72537374
49005,0.078017056,0.14107361
49006,0.12482153,0.43944454
49007,0.008357051,0.07082605
49008,0.012050504,0.09282238
49009,0.13802089,0.9054869
49010,0.021517577,0.09570161
49011,0.02412784,0.027916556
49012,0.041868463,0.7587221
49013,0.01367637,0.936061
49014,0.258115,0.2260686
49015,0.10027333,0.2808282
49016,0.09225193,0.05432479
49017,0.023218863,0.6233514
49018,0.08657428,0.8759042
49019,0.7789936,0.907803
49020,0.021581527,0.25299338
49021,0.009165408,0.43606153
49022,0.19740008,0.29380816
49023,0.36618397,0.4950771
49024,0.029660003,0.5345689
49025,0.0037495045,0.11051052
49026,0.039733972,0.36170304
49027,0.34843305,0.65197855
49028,0.037250876,0.10789327
49029,0.6623871,0.9326046
49030,0.03407768,0.5963223
49031,0.8442851,0.7134341
49032,0.012154348,0.24028541
49033,0.005838574,0.14032084
49034,0.022723505,0.5526036
49035,0.22296193,0.152646
49036,0.28496945,0.5252297
49037,0.01778707,0.7325058
49038,0.016668815,0.14292432
49039,0.62675977,0.8999393
49040,0.03659139,0.6854492
49041,0.046158068,0.11024473
49042,0.06202715,0.99546355
49043,0.0028710847,0.03216558
49044,0.0063670813,0.006572697
49045,0.016426375,0.11633051
49046,0.039240412,0.55839366
49047,0.96434206,0.84309345
49048,0.015458908,0.3323013
49049,0.001794393,0.00842421
49050,0.029905908,0.0469573
49051,0.015288751,0.09810516
49052,0.86896,0.9460241
49053,0.15003237,0.9148521
49054,0.18730414,0.6928884
49055,0.13473508,0.15648617
49056,0.12433555,0.112926394
49057,0.6079504,0.88243425
49058,0.8081753,0.9902525
49059,0.02112253,0.118853666
49060,0.035535466,0.8642267
49061,0.89039904,0.96797836
49062,0.017461414,0.4016945
49063,0.92960423,0.9179819
49064,0.3705572,0.9288528
49065,0.36242878,0.89864457
49066,0.0301814,0.62619126
49067,0.044575263,0.8819426
49068,0.7659509,0.9680563
49069,0.038907338,0.059203997
49070,0.054464284,0.85960054
49071,0.80674314,0.98830056
49072,0.06157833,0.8735832
49073,0.066757955,0.8628895
49074,0.5648488,0.8634801
49075,0.5763266,0.6728556
49076,0.040649902,0.047190525
49077,0.054580856,0.029946726
49078,0.016994549,0.17418298
49079,0.0040279054,0.037805934
49080,0.0065511772,0.05841965
49081,0.9503756,0.85554564
49082,0.08347829,0.14310516
49083,0.0046724994,0.7756397
49084,0.048029196,0.08752217
49085,0.027741427,0.005050853
49086,0.028193386,0.1598563
49087,0.80709785,0.67245126
49088,0.28829122,0.948325
49089,0.35350522,0.9192313
49090,0.07065707,0.5814091
49091,0.8454332,0.41006753
49092,0.030262534,0.21055426
49093,0.0019378231,0.040540982
49094,0.62069154,0.9831277
49095,0.005528216,0.7660243
49096,0.057700947,0.35462916
49097,0.016632916,0.8281605
49098,0.024271518,0.3355244
49099,0.016687935,0.7722512
49100,0.8495323,0.8547879
49101,0.009242885,0.93846065
49102,0.05083214,0.85072803
49103,0.02015256,0.006247621
49104,0.036658224,0.36423153
49105,0.23911308,0.5637359
49106,0.010435234,0.036878694
49107,0.19587313,0.8635476
49108,0.09485372,0.030497385
49109,0.008405598,0.09188186
49110,0.34997863,0.4098379
49111,0.04193857,0.20870495
49112,0.7349321,0.98217875
49113,0.049067415,0.04596047
49114,0.21416359,0.6143015
49115,0.024870235,0.3300596
49116,0.5302786,0.24276409
49117,0.0027989685,0.1194898
49118,0.0035969422,0.46026886
49119,0.19684096,0.47110686
49120,0.018040838,0.019013304
49121,0.0063535804,0.22792356
49122,0.029846413,0.14315264
49123,0.55043423,0.62765753
49124,0.108352296,0.034984645
49125,0.011558699,0.06571739
49126,0.06895457,0.9257357
49127,0.013152687,0.7617422
49128,0.03748931,0.35489184
49129,0.014582352,0.09512388
49130,0.23854925,0.55688995
49131,0.6905562,0.8100749
49132,0.048058502,0.9874105
49133,0.0061834767,0.007302415
49134,0.0064577325,0.90724856
49135,0.0050397418,0.18734984
49136,0.42846382,0.86404794
49137,0.00518476,0.38343757
49138,0.0058928756,0.6180131
49139,0.06588393,0.06336269
49140,0.034206506,0.94614714
49141,0.04329447,0.20768203
49142,0.08492911,0.3739653
49143,0.0022525277,0.039925996
49144,0.43844002,0.55263466
49145,0.03764178,0.12140345
49146,0.014986009,0.09483425
49147,0.11683725,0.26052302
49148,0.91283524,0.96468174
49149,0.22558317,0.9012381
49150,0.043343145,0.03711984
49151,0.1873178,0.5725044
49152,0.034347005,0.3354124
49153,0.3347907,0.62268645
49154,0.14582203,0.13427848
49155,0.029914614,0.6971141
49156,0.05520116,0.5487368
49157,0.013140581,0.7103465
49158,0.504677,0.86358
49159,0.1649237,0.35379764
49160,0.13864937,0.18007545
49161,0.023439093,0.056126524
49162,0.05656144,0.24473925
49163,0.059254505,0.07849619
49164,0.010842852,0.016844155
49165,0.050584026,0.6273725
49166,0.034307737,0.57971036
49167,0.011623222,0.07497072
49168,0.19155203,0.12918648
49169,0.0034485364,0.009562759
49170,0.031711046,0.65469843
49171,0.95745623,0.9805972
49172,0.07087514,0.52266765
49173,0.31857368,0.89693683
49174,0.06681297,0.5522628
49175,0.21886723,0.9660068
49176,0.02735209,0.49388343
49177,0.6656964,0.83159786
49178,0.029087422,0.16342595
49179,0.653506,0.8235214
49180,0.6326579,0.8847638
49181,0.4469909,0.9137376
49182,0.012463872,0.3328612
49183,0.17497943,0.7730827
49184,0.0050275074,0.107524596
49185,0.359814,0.13527028
49186,0.062386807,0.7424089
49187,0.006697338,0.05157939
49188,0.015904369,0.6870261
49189,0.018142479,0.8639128
49190,0.02288993,0.17363407
49191,0.06786295,0.84556776
49192,0.51648206,0.4880547
49193,0.051895995,0.54841125
49194,0.021978738,0.023411129
49195,0.03078047,0.50027776
49196,0.19129552,0.90895605
49197,0.042070113,0.09461096
49198,0.06680984,0.81812453
49199,0.0011596986,0.07001124
49200,0.10673862,0.97956306
49201,0.88524425,0.43184587
49202,0.055428695,0.35662988
49203,0.7777373,0.9597549
49204,0.009600956,0.01773281
49205,0.060506698,0.9792586
49206,0.033498086,0.11472774
49207,0.90367395,0.9935555
49208,0.785111,0.931505
49209,0.006279295,0.9479855
49210,0.085358314,0.26572874
49211,0.2571396,0.56514823
49212,0.8005055,0.7698308
49213,0.09522741,0.58950007
49214,0.14394964,0.98699343
49215,0.4943287,0.73596966
49216,0.69723445,0.9237279
49217,0.1876237,0.95396626
49218,0.693776,0.7445779
49219,0.14075965,0.631225
49220,0.037544098,0.14255214
49221,0.12931703,0.2215098
49222,0.31790438,0.7799741
49223,0.20855562,0.27916968
49224,0.055193458,0.21779256
49225,0.597248,0.9843515
49226,0.081527896,0.96693236
49227,0.16235836,0.5167926
49228,0.10509164,0.06619906
49229,0.017110577,0.11141078
49230,0.368981,0.12034468
49231,0.8689429,0.96494406
49232,0.32607284,0.8960707
49233,0.029766116,0.19528006
49234,0.049293395,0.7632677
49235,0.14099152,0.6539033
49236,0.28705055,0.7163983
49237,0.9326008,0.97637546
49238,0.5336976,0.814967
49239,0.47784492,0.9087442
49240,0.046076514,0.10307282
49241,0.014860264,0.6232769
49242,0.39813057,0.79460806
49243,0.35783443,0.08626343
49244,0.007104298,0.026277114
49245,0.7259011,0.9076751
49246,0.3610396,0.9169901
49247,0.87387294,0.8169179
49248,0.02453913,0.057831403
49249,0.1378365,0.6957211
49250,0.063766144,0.020589162
49251,0.17763296,0.08157828
49252,0.03495906,0.8839586
49253,0.011445688,0.2991704
49254,0.8907903,0.43210542
49255,0.01682478,0.77283925
49256,0.026033472,0.17984144
49257,0.0037093721,0.0204014
49258,0.07435299,0.070006415
49259,0.104390785,0.01914583
49260,0.8560943,0.5890847
49261,0.024475992,0.15818062
49262,0.037237957,0.187904
49263,0.008841381,0.014439463
49264,0.0730331,0.8466393
49265,0.29685652,0.5887291
49266,0.043204952,0.026893044
49267,0.4738456,0.6016043
49268,0.20755789,0.18085292
49269,0.026427267,0.013335139
49270,0.01824567,0.17676981
49271,0.646502,0.9363558
49272,0.3292656,0.4532693
49273,0.27776858,0.516752
49274,0.055689875,0.10321991
49275,0.04825961,0.9536713
49276,0.05137174,0.7898132
49277,0.055763923,0.13477004
49278,0.92137,0.983166
49279,0.49196583,0.21296133
49280,0.048210222,0.04678705
49281,0.08383794,0.48654372
49282,0.0052023497,0.03954791
49283,0.022032114,0.55415195
49284,0.04221152,0.14881714
49285,0.093656935,0.3847617
49286,0.022207513,0.72609437
49287,0.82030815,0.8670155
49288,0.05279171,0.037936788
49289,0.46077046,0.8488695
49290,0.91169006,0.83424485
49291,0.19378874,0.76305157
49292,0.24714956,0.790865
49293,0.02626389,0.12474087
49294,0.005456857,0.07696314
49295,0.10988276,0.067131475
49296,0.004459664,0.4165847
49297,0.06756422,0.5777966
49298,0.08194202,0.46925396
49299,0.22854856,0.28191724
49300,0.118017904,0.23214446
49301,0.005200196,0.0021450613
49302,0.016479393,0.03720458
49303,0.24859127,0.7585293
49304,0.0628877,0.40282854
49305,0.013242322,0.0028812247
49306,0.083634876,0.44828278
49307,0.22919667,0.34846392
49308,0.035123568,0.98832
49309,0.24673833,0.40977278
49310,0.008866573,0.7563685
49311,0.009419777,0.8209094
49312,0.014493986,0.57714236
49313,0.052430987,0.15392251
49314,0.9368531,0.96112055
49315,0.003191277,0.0022825762
49316,0.36756578,0.83844024
49317,0.042109706,0.52917004
49318,0.017955378,0.1430616
49319,0.019884417,0.014252267
49320,0.20648918,0.65170634
49321,0.0055294144,0.31341118
49322,0.12617852,0.8716153
49323,0.6772708,0.98227215
49324,0.10514241,0.57075155
49325,0.14102307,0.9658621
49326,0.14655043,0.069546714
49327,0.02337759,0.11355628
49328,0.15799507,0.7026461
49329,0.0047380417,0.6984228
49330,0.050631925,0.09343624
49331,0.094621435,0.014387725
49332,0.008670984,0.9083157
49333,0.0010328621,0.13021101
49334,0.03039687,0.87907386
49335,0.15814835,0.41555902
49336,0.023615705,0.042909477
49337,0.67787147,0.5437842
49338,0.0015679612,0.035193015
49339,0.32796052,0.5806134
49340,0.12246795,0.07179397
49341,0.037769318,0.120498024
49342,0.021290964,0.2337801
49343,0.04681282,0.4385619
49344,0.019763803,0.7741246
49345,0.31891102,0.8275506
49346,0.74898565,0.5778759
49347,0.020942653,0.06898107
49348,0.005618646,0.57118374
49349,0.006688047,0.0037887678
49350,0.0059946417,0.84723616
49351,0.07423039,0.04801813
49352,0.08364249,0.7259342
49353,0.03779615,0.82263595
49354,0.012379528,0.6766887
49355,0.07572636,0.5152123
49356,0.0245425,0.24977455
49357,0.18551652,0.47922394
49358,0.028763585,0.9719991
49359,0.15745248,0.19644158
49360,0.05137135,0.28898406
49361,0.10585641,0.02662671
49362,0.00056034426,0.018681189
49363,0.14254478,0.37074834
49364,0.03737686,0.42749244
49365,0.94257975,0.9350838
49366,0.36333522,0.54206115
49367,0.07000111,0.9728223
49368,0.31640378,0.6627211
49369,0.01935894,0.48830214
49370,0.93655366,0.91449505
49371,0.23278446,0.34448227
49372,0.11473051,0.17131434
49373,0.33335224,0.274777
49374,0.008016119,0.052151706
49375,0.16108403,0.35690045
49376,0.008727463,0.14339922
49377,0.0043487735,0.201118
49378,0.050562244,0.85914695
49379,0.027559534,0.09626344
49380,0.9765049,0.9891099
49381,0.09140931,0.13252717
49382,0.0057749217,0.03994363
49383,0.46810812,0.96712863
49384,0.0104078725,0.079232134
49385,0.025892831,0.2903821
49386,0.0073048277,0.066046014
49387,0.13521893,0.29767737
49388,0.43898833,0.91472775
49389,0.018990833,0.6988407
49390,0.1722046,0.19160141
49391,0.038542967,0.11859345
49392,0.050385166,0.051750205
49393,0.12187413,0.55764365
49394,0.055067744,0.78858083
49395,0.42721108,0.40423706
49396,0.1791165,0.89811283
49397,0.3191941,0.82943404
49398,0.0438757,0.12408906
49399,0.01684452,0.20946531
49400,0.0011155088,0.033460908
49401,0.6563765,0.7992071
49402,0.3369511,0.72962755
49403,0.6581415,0.936504
49404,0.017574076,0.5769856
49405,0.044558804,0.36225247
49406,0.04111578,0.10576579
49407,0.004637451,0.5882002
49408,0.0339592,0.065966375
49409,0.14628801,0.8482772
49410,0.45766282,0.8694607
49411,0.1413241,0.874208
49412,0.73726106,0.94869405
49413,0.011035235,0.21881558
49414,0.11259965,0.027139308
49415,0.02655824,0.16798818
49416,0.79015195,0.9813126
49417,0.18934543,0.34367037
49418,0.036618825,0.28649634
49419,0.54664516,0.9475396
49420,0.025178319,0.95811474
49421,0.11534086,0.23056978
49422,0.40295255,0.621793
49423,0.012284947,0.043080192
49424,0.0020247349,0.023575865
49425,0.0886118,0.05027998
49426,0.004691939,0.24098785
49427,0.03176809,0.41966134
49428,0.039186336,0.9368541
49429,0.35290474,0.3495978
49430,0.020377027,0.24025954
49431,0.08850537,0.7630786
49432,0.010575158,0.0641938
49433,0.3957912,0.6889765
49434,0.07035219,0.14927734
49435,0.08025627,0.77985454
49436,0.0064093913,0.22721577
49437,0.59740067,0.58705866
49438,0.027771795,0.07864162
49439,0.72930455,0.23935731
49440,0.025851186,0.8623979
49441,0.6178316,0.93572176
49442,0.00061190984,0.0032886127
49443,0.047611035,0.027121669
49444,0.28160676,0.9129185
49445,0.047098417,0.59273076
49446,0.02645917,0.038970176
49447,0.47290254,0.86755115
49448,0.7074303,0.94349325
49449,0.878465,0.9097771
49450,0.023673616,0.55020887
49451,0.09772394,0.8960379
49452,0.054733258,0.072853215
49453,0.008109667,0.10919774
49454,0.93700254,0.98294145
49455,0.04952748,0.6082855
49456,0.03818082,0.10108169
49457,0.03043309,0.88660115
49458,0.105845414,0.10325498
49459,0.017039439,0.8426334
49460,0.3014008,0.33837754
49461,0.8099644,0.746835
49462,0.051206164,0.9443484
49463,0.93600386,0.9823856
49464,0.009146673,0.21848273
49465,0.06279839,0.816089
49466,0.016646234,0.057448387
49467,0.030106831,0.8076893
49468,0.9256149,0.93952215
49469,0.06477853,0.38282833
49470,0.03318622,0.5900817
49471,0.5969724,0.8496136
49472,0.06876799,0.5529891
49473,0.36347118,0.6682972
49474,0.004246839,0.33322155
49475,0.08941764,0.43658587
49476,0.035474736,0.0810263
49477,0.05405827,0.9929222
49478,0.6720888,0.60530937
49479,0.18966465,0.9288604
49480,0.04863158,0.19881925
49481,0.024544919,0.80245715
49482,0.05979597,0.5045731
49483,0.19701134,0.66725224
49484,0.027714655,0.04665143
49485,0.20853025,0.20265798
49486,0.3751113,0.1053843
49487,0.068256274,0.19149119
49488,0.30258897,0.54119873
49489,0.0023511818,0.45177525
49490,0.034612864,0.105687775
49491,0.30533552,0.26638037
49492,0.11017569,0.16468346
49493,0.14704566,0.17396505
49494,0.0023968758,0.3091511
49495,0.7387565,0.8740739
49496,0.03817761,0.0890731
49497,0.030170472,0.14842026
49498,0.009622627,0.042888228
49499,0.09125222,0.5643568
49500,0.0118548125,0.7520452
49501,0.009806923,0.12991565
49502,0.3575064,0.5555684
49503,0.76330656,0.51166767
49504,0.034574788,0.44376168
49505,0.008871603,0.9001454
49506,0.0014717501,0.31858522
49507,0.1446553,0.130058
49508,0.0166111,0.16785598
49509,0.38841662,0.4568044
49510,0.014485986,0.654929
49511,0.0699576,0.09539918
49512,0.92975897,0.48510796
49513,0.027671013,0.05452435
49514,0.06262828,0.14248224
49515,0.053183127,0.6463451
49516,0.53464836,0.3939719
49517,0.012400166,0.333558
49518,0.020806806,0.7217727
49519,0.21551608,0.7849859
49520,0.1738753,0.33095935
49521,0.12835546,0.88127154
49522,0.7438833,0.78287876
49523,0.04651294,0.7918887
49524,0.14658995,0.3916165
49525,0.0083676,0.09549298
49526,0.1568228,0.67331845
49527,0.09562309,0.85160965
49528,0.015942357,0.9001814
49529,0.08305374,0.06469263
49530,0.7575077,0.6225531
49531,0.095038004,0.72269917
49532,0.15641274,0.18542726
49533,0.5549829,0.90058887
49534,0.018395063,0.079071164
49535,0.0018881003,0.025662597
49536,0.06269422,0.051187024
49537,0.32311314,0.21902443
49538,0.01743768,0.83788556
49539,0.13378406,0.054997172
49540,0.014590084,0.41440114
49541,0.0036926568,0.0101740025
49542,0.043287154,0.29714215
49543,0.21111397,0.15711881
49544,0.036696568,0.044123564
49545,0.33454496,0.1677259
49546,0.08732272,0.11336165
49547,0.008565633,0.304216
49548,0.6289668,0.48731312
49549,0.025506811,0.078933254
49550,0.037989408,0.5434067
49551,0.38726324,0.645698
49552,0.014167963,0.25571167
49553,0.29132164,0.16560446
49554,0.8835961,0.9843629
49555,0.051666304,0.7081796
49556,0.0516121,0.023224529
49557,0.6234812,0.95631784
49558,0.3115806,0.9491087
49559,0.02683687,0.09599352
49560,0.14976427,0.9801161
49561,0.051893063,0.11939396
49562,0.27364078,0.9009698
49563,0.3846044,0.9212727
49564,0.029734593,0.73734623
49565,0.013586195,0.02651476
49566,0.009723355,0.92847794
49567,0.2724307,0.71503603
49568,0.7202604,0.8298821
49569,0.044116847,0.49056715
49570,0.27523506,0.46018827
49571,0.060243532,0.049522858
49572,0.0029383893,0.20766838
49573,0.0046778205,0.097464345
49574,0.040978577,0.24452277
49575,0.03831586,0.802641
49576,0.26294172,0.8304702
49577,0.66296935,0.70138544
49578,0.04911552,0.296064
49579,0.06271556,0.06036369
49580,0.31652,0.5385052
49581,0.034975827,0.54795516
49582,0.709519,0.58648235
49583,0.37454224,0.7301337
49584,0.016272195,0.63215345
49585,0.09601152,0.051481996
49586,0.041144732,0.05730441
49587,0.9080018,0.9463015
49588,0.6347911,0.953615
49589,0.8983945,0.9396274
49590,0.04308919,0.104153626
49591,0.6958838,0.80648285
49592,0.014111828,0.7745063
49593,0.04138786,0.53142565
49594,0.010057641,0.96030664
49595,0.07802501,0.43814343
49596,0.024388032,0.1053139
49597,0.14924006,0.7891202
49598,0.0060876235,0.22438514
49599,0.027675727,0.3701211
49600,0.98156434,0.8677801
49601,0.009196405,0.6007061
49602,0.07393857,0.15019368
49603,0.073653705,0.11599179
49604,0.3818,0.59469634
49605,0.14211145,0.26059896
49606,0.18053241,0.5530504
49607,0.015593629,0.8298053
49608,0.011452661,0.9526418
49609,0.22493526,0.46779794
49610,0.023828994,0.045998096
49611,0.037131738,0.83336484
49612,0.007029357,0.07323057
49613,0.15960902,0.57494354
49614,0.34884712,0.44693723
49615,0.019011827,0.7607178
49616,0.18921947,0.8812946
49617,0.048432946,0.34785244
49618,0.9809419,0.99329174
49619,0.04468609,0.950774
49620,0.020774104,0.688956
49621,0.0071573816,0.023038289
49622,0.018846154,0.027417745
49623,0.3534358,0.43254802
49624,0.01506945,0.21299559
49625,0.02811067,0.054426044
49626,0.058674626,0.9316576
49627,0.20051734,0.20619784
49628,0.26273146,0.05906057
49629,0.01983582,0.22156578
49630,0.019846546,0.01867115
49631,0.31985825,0.7165902
49632,0.09697523,0.22162083
49633,0.007597956,0.9756225
49634,0.21576446,0.5337379
49635,0.924233,0.9471437
49636,0.16921344,0.5152365
49637,0.7469754,0.86437315
49638,0.1901676,0.11899944
49639,0.15382974,0.33614692
49640,0.8837872,0.8981481
49641,0.15760142,0.5879614
49642,0.119416855,0.85677826
49643,0.06822332,0.6458428
49644,0.02754454,0.06516828
49645,0.8939021,0.9762589
49646,0.09638325,0.09521926
49647,0.14107677,0.6171618
49648,0.03148275,0.9461066
49649,0.019719077,0.13046297
49650,0.026185667,0.93522614
49651,0.003348007,0.03127321
49652,0.26402226,0.30497506
49653,0.00826175,0.044089355
49654,0.0111537445,0.93915105
49655,0.0906746,0.29819763
49656,0.0011329073,0.07504467
49657,0.03039294,0.7341437
49658,0.20562878,0.7115287
49659,0.4617414,0.72626567
49660,0.11384149,0.42809466
49661,0.033073664,0.12286987
49662,0.005802246,0.05141186
49663,0.17937465,0.5901737
49664,0.13378224,0.19573663
49665,0.5433807,0.6380113
49666,0.03379318,0.15412928
49667,0.022431614,0.96427774
49668,0.038396288,0.11516789
49669,0.047573175,0.9251399
49670,0.104814574,0.03488739
49671,0.064007975,0.9675184
49672,0.044772826,0.5906717
49673,0.03689214,0.16418058
49674,0.032758027,0.54902667
49675,0.105344765,0.32960206
49676,0.41741887,0.48975694
49677,0.048212852,0.21755181
49678,0.29755497,0.6655002
49679,0.11542663,0.22710362
49680,0.74470204,0.942164
49681,0.13142839,0.89060324
49682,0.06798168,0.7223911
49683,0.7108226,0.84887165
49684,0.9259424,0.9501021
49685,0.0068036313,0.055817574
49686,0.035356626,0.22377278
49687,0.19310941,0.871649
49688,0.030223113,0.9890422
49689,0.015251099,0.08316727
49690,0.013778708,0.35201353
49691,0.12096942,0.48081434
49692,0.21385753,0.7231652
49693,0.062401004,0.12701766
49694,0.144591,0.5534067
49695,0.23864463,0.46044126
49696,0.03784901,0.39262572
49697,0.03580064,0.6724564
49698,0.049347244,0.18769506
49699,0.062376104,0.20793737
49700,0.9347576,0.97567445
49701,0.05243857,0.010525277
49702,0.3473019,0.97761667
49703,0.0030615216,0.33031076
49704,0.0006015033,0.00293568
49705,0.4895676,0.78719974
49706,0.09060009,0.893648
49707,0.008870944,0.63312143
49708,0.005984788,0.03761773
49709,0.036638763,0.04362589
49710,0.055910427,0.12149475
49711,0.14333652,0.7839368
49712,0.0083097285,0.045714285
49713,0.7993809,0.89536756
49714,0.21124001,0.5336858
49715,0.051324353,0.12783636
49716,0.088119134,0.19368482
49717,0.7990592,0.94653356
49718,0.031484377,0.9159432
49719,0.3153347,0.79802585
49720,0.16340107,0.8546833
49721,0.009808052,0.12927042
49722,0.009987294,0.036337137
49723,0.007338542,0.18014182
49724,0.78428507,0.29626063
49725,0.19539556,0.677317
49726,0.0137319,0.00906987
49727,0.672703,0.6380028
49728,0.005839994,0.0103530055
49729,0.0010268536,0.51688284
49730,0.9058043,0.93785936
49731,0.003365424,0.22949815
49732,0.49284893,0.042671017
49733,0.5098914,0.07182467
49734,0.14816794,0.4629982
49735,0.081344396,0.75218433
49736,0.09033893,0.025633074
49737,0.0436833,0.08090493
49738,0.08550363,0.9306345
49739,0.2025882,0.10359047
49740,0.0013324141,0.016720101
49741,0.02017408,0.110540636
49742,0.23586108,0.5667746
49743,0.09402214,0.5020894
49744,0.08777041,0.19195057
49745,0.002318479,0.0034183462
49746,0.019198649,0.07444839
49747,0.07285402,0.7851159
49748,0.7499453,0.955088
49749,0.0943799,0.86514825
49750,0.10760484,0.6178783
49751,0.44965157,0.31460026
49752,0.15767093,0.39870167
49753,0.056055076,0.543226
49754,0.016420906,0.15985473
49755,0.09913363,0.041530237
49756,0.008315007,0.8817385
49757,0.0810367,0.39843485
49758,0.06387602,0.10911917
49759,0.81403476,0.9781481
49760,0.5075831,0.6243748
49761,0.0018155634,0.096926026
49762,0.122216694,0.5167998
49763,0.3131926,0.60362446
49764,0.54769754,0.93890107
49765,0.0639699,0.049162954
49766,0.26208887,0.035321634
49767,0.16840203,0.5613125
49768,0.1978177,0.8967486
49769,0.30405214,0.4071244
49770,0.4806868,0.79519314
49771,0.9672518,0.93036944
49772,0.05380173,0.3488864
49773,0.04135437,0.3781555
49774,0.005906422,0.9279224
49775,0.0060651377,0.57286656
49776,0.12724364,0.9273153
49777,0.39876428,0.34878308
49778,0.067771204,0.2533205
49779,0.56670576,0.8947068
49780,0.001715792,0.049017724
49781,0.021842029,0.017779091
49782,0.07314484,0.13877496
49783,0.06996633,0.29146853
49784,0.38778746,0.663647
49785,0.18072076,0.041087985
49786,0.117013566,0.9456384
49787,0.07068103,0.3466787
49788,0.28325772,0.040041912
49789,0.42068428,0.044716474
49790,0.019044382,0.0776641
49791,0.916508,0.9867877
49792,0.009464366,0.80638814
49793,0.6458106,0.4889655
49794,0.5014594,0.88934904
49795,0.013832099,0.07880336
49796,0.03273532,0.8016557
49797,0.9256189,0.8385593
49798,0.083150096,0.16463742
49799,0.19110723,0.76910985
49800,0.07656142,0.9560208
49801,0.8069341,0.9459227
49802,0.36665902,0.39639455
49803,0.12794966,0.09687335
49804,0.9252992,0.9631914
49805,0.008667795,0.5648122
49806,0.19890447,0.3764626
49807,0.06070092,0.24689008
49808,0.30254927,0.9236841
49809,0.011914983,0.5860957
49810,0.016192332,0.31543177
49811,0.22719707,0.11054078
49812,0.12862237,0.29239365
49813,0.0753367,0.6206864
49814,0.0421393,0.03821635
49815,0.0736999,0.45617482
49816,0.025292313,0.8116015
49817,0.01979216,0.8806152
49818,0.419634,0.9138272
49819,0.51507026,0.8158819
49820,0.859731,0.9512945
49821,0.7054681,0.7715361
49822,0.020629797,0.1156675
49823,0.01422312,0.40461525
49824,0.00682474,0.13010539
49825,0.01618713,0.018029476
49826,0.35983717,0.48900232
49827,0.79564095,0.8362983
49828,0.30223268,0.28219473
49829,0.61597866,0.9092215
49830,0.036107857,0.7950946
49831,0.826597,0.91155356
49832,0.039976887,0.79496235
49833,0.013056374,0.64033854
49834,0.012365928,0.7302665
49835,0.024826493,0.02662357
49836,0.10189864,0.7506342
49837,0.10847393,0.25666225
49838,0.015121764,0.6070563
49839,0.575141,0.4244959
49840,0.24004716,0.22362801
49841,0.070284635,0.79510385
49842,0.073202066,0.69182265
49843,0.015774585,0.7634442
49844,0.2860307,0.9104089
49845,0.8444713,0.57226896
49846,0.10001884,0.06278897
49847,0.110668875,0.94115883
49848,0.019371517,0.034306984
49849,0.22461617,0.6422126
49850,0.042609703,0.7811703
49851,0.0053316336,0.0104868645
49852,0.054701477,0.27405447
49853,0.060696762,0.20112482
49854,0.046144754,0.64625436
49855,0.9142166,0.9712865
49856,0.055429257,0.30577043
49857,0.3346965,0.91684216
49858,0.019308252,0.44820076
49859,0.6104525,0.6906952
49860,0.032607332,0.082318276
49861,0.013529482,0.40871432
49862,0.26908824,0.8586277
49863,0.07730343,0.6683494
49864,0.041157704,0.037367303
49865,0.7764212,0.24024759
49866,0.87105376,0.8502147
49867,0.07705341,0.40939075
49868,0.281635,0.53475416
49869,0.025522307,0.789424
49870,0.0786986,0.9141023
49871,0.047264528,0.20764087
49872,0.072617084,0.39686707
49873,0.5868036,0.93337643
49874,0.030727426,0.14252508
49875,0.008579894,0.10068337
49876,0.6766409,0.96899366
49877,0.10353962,0.2943176
49878,0.0064665466,0.02120365
49879,0.011235123,0.09282638
49880,0.006004601,0.014181843
49881,0.26355568,0.6865691
49882,0.34584737,0.94515085
49883,0.04810115,0.97413456
49884,0.478511,0.7100965
49885,0.6405151,0.93363774
49886,0.08502325,0.2079827
49887,0.98875344,0.7351755
49888,0.0082711205,0.7083638
49889,0.040529177,0.23015572
49890,0.68006265,0.62346774
49891,0.018516833,0.17839815
49892,0.00805305,0.506731
49893,0.9440433,0.6243767
49894,0.13192822,0.109645315
49895,0.04169014,0.78936684
49896,0.022150077,0.14093134
49897,0.011274931,0.06738719
49898,0.043737035,0.07498466
49899,0.1926659,0.5317007
49900,0.05632642,0.8763671
49901,0.23730816,0.23519601
49902,0.036575522,0.6485036
49903,0.074026875,0.18579596
49904,0.021739697,0.41169414
49905,0.93576384,0.9172159
49906,0.16804896,0.018231086
49907,0.14885235,0.98028904
49908,0.03230422,0.22710843
49909,0.5916594,0.85845065
49910,0.031094158,0.030540662
49911,0.027912635,0.6789571
49912,0.0058021774,0.042087134
49913,0.02941315,0.017516136
49914,0.0062625534,0.03480227
49915,0.038538,0.13997781
49916,0.08192809,0.38667935
49917,0.9900653,0.9951905
49918,0.038732067,0.8105234
49919,0.019078294,0.008773144
49920,0.7960807,0.9796
49921,0.15902479,0.6679433
49922,0.84443986,0.9610677
49923,0.13339663,0.7351964
49924,0.10158866,0.941262
49925,0.2903255,0.61710507
49926,0.20538238,0.6237959
